Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,mood_cluster,playlist_name
15413,39LmkwLmeETbr80Uy7HIVU,Audrey Mika,Alive,Alive,40,197223,False,0.591,0.335,9,-8.331,0,0.0339,0.601,0.0,0.0976,0.293,86.448,5,chill,1,Chill Indie
15415,30eNMlF5FIm7mlnIgwroHw,Jaylon Ashaun,Strawberries and Wine (Acoustic),Strawberries and Wine - Acoustic,57,90124,False,0.516,0.26,1,-13.279,1,0.0694,0.706,0.0,0.293,0.627,96.389,4,chill,1,Chill Indie
15416,5oYMLJBYRv0I3D5GZEqODA,Finding Hope,More & More,More & More,55,211133,False,0.689,0.256,1,-10.572,1,0.0514,0.704,2.29e-06,0.051,0.547,82.936,4,chill,1,Chill Indie
15417,4xWLLGFpkCy8qXUq1HsuMV,Rewind;swablu;artemis orion,Give Me Love,Give Me Love,51,176210,False,0.578,0.344,4,-13.383,1,0.0378,0.573,4.02e-05,0.667,0.108,123.937,4,chill,1,Chill Indie
15421,26dXOkhzMxLLNaUXt77HQc,keshi,always,always,63,172354,False,0.629,0.495,9,-6.86,1,0.103,0.539,0.000231,0.0326,0.548,89.773,4,chill,1,Chill Indie
15422,0S8CyMHDrPEYLQ8O7oERag,Addict.;Rewind,I met you at the station,I met you at the station,53,127978,False,0.602,0.2,2,-19.286,0,0.039,0.914,0.591,0.105,0.116,123.889,4,chill,1,Chill Indie
15424,3Kim4tV3HTnpaELmIh56lI,JBee,Talking Stage,Talking Stage,66,177464,True,0.838,0.454,11,-10.074,0,0.35,0.734,0.0,0.102,0.76,142.114,4,chill,1,Chill Indie
15426,2xJLyTiJMW1XzSdCj4KtNQ,Addict.;Federico Martelli;Byjoelmichael,You and Me,You and Me,47,165403,False,0.704,0.364,4,-13.02,1,0.0811,0.652,0.122,0.0987,0.159,77.994,4,chill,1,Chill Indie
15427,3zMiWxjsnyByaxmPm7Irlf,Faime,Sunrise,Sunrise,42,174615,False,0.619,0.398,11,-10.221,1,0.0696,0.798,0.001,0.229,0.579,156.055,4,chill,1,Chill Indie
15429,5j6vt3vHU22A9nuuMlRnwA,eevee,ep seeds,m i s t,57,118182,False,0.624,0.229,1,-15.698,0,0.046,0.354,0.47,0.116,0.395,130.069,4,chill,1,Chill Indie
15431,5eBZPQjBjCRXKsu9DnfS21,Ben Kessler;Lizzy McAlpine,False Art,False Art,52,183454,True,0.588,0.402,2,-11.551,1,0.172,0.668,6.77e-06,0.33,0.267,91.257,4,chill,1,Chill Indie
15433,0srUf03MHZ4cbOO4o2ydDu,keshi,GABRIEL,ANGEL,61,247282,False,0.622,0.244,6,-11.319,1,0.0293,0.848,5.96e-05,0.0965,0.167,127.89,4,chill,1,Chill Indie
15435,7v7BgWqCYaEHfgbJeZTzdR,Johnny Stimson,Flower,Smile,50,162784,False,0.512,0.323,2,-10.225,1,0.226,0.208,0.0,0.0862,0.434,87.863,4,chill,1,Chill Indie
15437,6m37YblnnlJ1x7DfTc3Vj0,Moxas,Floor Seats (Text Back),Floor Seats (Text Back),61,138157,True,0.74,0.453,3,-7.828,1,0.121,0.656,8e-05,0.111,0.178,75.992,4,chill,1,Chill Indie
15439,0WkapTWP1Z1kJqxj2Hjzcl,Mokita,More Than Friends,More Than Friends,53,159039,False,0.777,0.415,10,-8.746,1,0.033,0.608,0.0,0.309,0.609,129.917,4,chill,1,Chill Indie
15440,6IcEBDc4bol7BbHMupfDLQ,boy in skirt;dhan,Sad Boy in Skirt,You Promised Not to Break My Heart,51,102947,False,0.654,0.046,8,-17.51,1,0.0409,0.865,0.000651,0.239,0.188,148.532,4,chill,1,Chill Indie
15443,6w9JBWoCMaqUEG2XJT2SJJ,fenekot,Slowed + Reverb,That Way (Slowed + Reverb),51,117468,False,0.421,0.359,1,-10.406,1,0.0843,0.978,0.0503,0.279,0.463,169.517,3,chill,1,Chill Indie
15444,1BbsV7AEuhmKRqhloDVtvt,Raimu,The Spirit Within,Shou Ga Nai,63,161270,False,0.725,0.308,10,-14.737,0,0.0417,0.813,0.748,0.573,0.122,124.004,4,chill,1,Chill Indie
15446,1pG5nd6gmfbMwUfT5shDQe,Ben Woodward,When the Party's over (Acoustic Piano),When the Party's over (Acoustic Piano),51,195945,False,0.619,0.226,4,-13.453,1,0.0641,0.959,4.42e-05,0.106,0.188,124.96,3,chill,1,Chill Indie
15447,7Jrt2Ipd2qSOKtytwCGEAU,Zachary Knowles,tendency to be a loner,stranger to me,54,135991,False,0.772,0.469,1,-7.992,1,0.0384,0.744,0.0,0.109,0.7,118.057,4,chill,1,Chill Indie
15449,2E9viCx0hJKNKNThd2MdGQ,Bailey Jehl,You're Still The One,You're Still The One,56,177500,False,0.607,0.473,2,-8.555,1,0.034,0.712,0.0,0.66,0.54,119.698,4,chill,1,Chill Indie
15450,1IJ5jZq2Qge2ZjBvw9ewiS,Hashir,Down,Down,57,126010,False,0.493,0.521,5,-12.464,0,0.375,0.219,0.71,0.0872,0.273,68.699,1,chill,1,Chill Indie
15452,7G9kVtJdtFKBzlFCDsFk1w,rei brown,Honest,Honest,53,156631,False,0.798,0.44,5,-8.96,1,0.0319,0.825,0.0107,0.111,0.429,94.961,4,chill,1,Chill Indie
15455,3LRbalLzZcuvSR6jVnqclh,RINI,After the Sun,Meet Me in Amsterdam,65,301448,False,0.62,0.265,9,-10.409,0,0.0345,0.281,1.02e-05,0.114,0.169,106.022,3,chill,1,Chill Indie
15457,4XWHfXGE0MvK1qMjpSbTiB,80purppp,Violet High,Soleil,65,109295,True,0.732,0.483,6,-13.656,1,0.13,0.742,0.326,0.107,0.464,126.053,4,chill,1,Chill Indie
15458,3ZlCSvH7Cj86NLMPZplXTU,Vluestar;Shiloh Dynasty,Mi Amor,Mi Amor,59,73482,False,0.755,0.204,6,-16.137,0,0.339,0.655,2.2e-05,0.189,0.335,97.041,4,chill,1,Chill Indie
15460,19JzJOMs4wkuKxY8WEOMea,Elijah Who,Gentle Boy,this girl,62,122704,False,0.79,0.133,8,-9.365,1,0.0915,0.875,0.808,0.111,0.422,69.997,4,chill,1,Chill Indie
15461,4R9LaVoXQvVN6pzka1YZF3,Sainte,Local Mvp,On Me,64,118650,False,0.871,0.426,8,-12.469,0,0.142,0.487,0.0545,0.102,0.296,131.081,4,chill,1,Chill Indie
15462,4ufN2o3Rf6LN5Z0XaqJXIz,Verzache,January,January,57,196363,False,0.689,0.246,4,-13.33,1,0.0379,0.933,0.0534,0.113,0.18,87.985,4,chill,1,Chill Indie
15464,087sqrtgyTycoqUV4LzgHe,Shiloh Dynasty;Timmies,Vivid Pictures,Imagination,57,142107,False,0.615,0.171,1,-17.595,1,0.306,0.653,0.0,0.639,0.242,115.016,4,chill,1,Chill Indie
15465,6xniBg7UJ03jcyvOgfWVJk,Nate Traveller,Born Erased,FELT,55,105045,False,0.573,0.559,0,-8.365,1,0.397,0.735,3.02e-06,0.125,0.62,105.037,4,chill,1,Chill Indie
15467,4sqzk0CNJfagxwMSEytoGe,Kayou.;Kaxi,wish u the best,wish u the best,40,143528,False,0.656,0.301,0,-14.382,0,0.0391,0.859,3.73e-06,0.099,0.272,149.87,4,chill,1,Chill Indie
15468,7aGaP4VJ1WOAIL7QlEl1pA,Gentle Bones,"dear me,","dear me,",59,165967,False,0.629,0.459,11,-8.846,1,0.0303,0.38,4.1e-06,0.205,0.435,138.059,4,chill,1,Chill Indie
15471,61paqDrRJe8h4c5ypysurz,thuy,i hope u see this,trippin',62,144000,False,0.73,0.429,6,-10.033,0,0.0936,0.285,0.0,0.0911,0.239,133.966,4,chill,1,Chill Indie
15472,1NE3RGTUNgdptVMfKQFoK8,Tomppabeats,Harbor,Monday Loop,56,91504,False,0.742,0.384,10,-8.533,1,0.043,0.872,0.00305,0.132,0.354,69.006,3,chill,1,Chill Indie
15473,2ZP85Jq4K27V6WWVXfINSR,keshi,bandaids,bandaids,60,215960,False,0.619,0.294,2,-13.019,1,0.0305,0.83,5.18e-05,0.103,0.311,100.075,4,chill,1,Chill Indie
15474,5dwANCHdFm9JGImYZd3ZGH,Zmeyev;Screen Jazzmaster;DreamBetter,The Calm Place,The Calm Place,59,156000,False,0.687,0.201,7,-9.523,0,0.301,0.619,0.917,0.0896,0.32,158.7,4,chill,1,Chill Indie
15475,37HRd8gZ7F1l1Awm6debTv,Rainlord.;keshi,Call Me,Call Me,61,144054,False,0.597,0.317,4,-14.075,1,0.0338,0.879,3.08e-05,0.369,0.29,76.946,4,chill,1,Chill Indie
15476,3UAcFSrt3b8pVbJ0Z1YGSE,Vluestar,$tars and I feel alone,$tars and I feel alone,59,132858,False,0.567,0.214,0,-18.41,1,0.444,0.86,8.69e-05,0.12,0.56,86.251,4,chill,1,Chill Indie
15477,68BrsbxdeKZcG9JcxOhlOR,Sarcastic Sounds;Claire Rosinkranz;Clinton Kane,I'm A Disappointment,change ur mind,51,183451,False,0.627,0.575,4,-7.38,1,0.232,0.78,0.0,0.336,0.494,78.546,4,chill,1,Chill Indie
15479,7CaCltSC1kWO2ft4ZvTHVT,Vorsa,Maybe I'm Overthinking,wake me when it's over,51,147826,False,0.682,0.449,7,-10.219,1,0.0318,0.651,0.000575,0.094,0.247,82.465,4,chill,1,Chill Indie
15482,6uPSExSu4Xt7HrtJRR1a2P,Rnla;yaeow,Try to Be Better (Again),Try to Be Better (Again),49,140982,False,0.619,0.358,11,-12.621,1,0.0465,0.956,0.642,0.101,0.129,126.119,4,chill,1,Chill Indie
15483,5V1ohWM2iv4w8TUfA1LZGa,LRN Slime,Beautiful Angel,Are you even real,58,157988,False,0.785,0.287,1,-14.942,1,0.0597,0.627,0.0698,0.085,0.244,114.003,4,chill,1,Chill Indie
15489,3YhAZVvU1yeGo1l6aLK0V6,mj apanay,seen 11:23 pm,11:23,56,58017,False,0.611,0.256,8,-11.29,1,0.0733,0.899,0.00497,0.125,0.585,123.535,4,chill,1,Chill Indie
15493,755gQFe8AygwKePVjrMDoj,Michael Carreon,Love Adolescent,The Simple Things,60,263633,False,0.777,0.491,6,-6.523,1,0.0297,0.777,2e-06,0.101,0.681,95.106,4,chill,1,Chill Indie
15495,1tyxZ2buhi3Zn32j5LEpb5,Sarah Kang;Jesse Barrera,Fall for You,Fall for You,60,175942,False,0.574,0.462,1,-7.928,1,0.0324,0.661,2.71e-05,0.0855,0.501,139.909,4,chill,1,Chill Indie
15501,2zQ0BWsBnGckZt5PwW2Rrj,ASTN,Gradually,Gradually,58,155960,False,0.731,0.403,6,-9.244,1,0.311,0.4,0.0,0.173,0.549,72.585,4,chill,1,Chill Indie
15502,58dSdjfEYNSxte1aNVxuNf,Mac Ayres,Drive Slow,Easy,67,314357,False,0.722,0.282,5,-7.484,1,0.106,0.373,0.00557,0.147,0.217,91.367,4,chill,1,Chill Indie
15503,1EGtfMlDM9qOb0C0vQYz8H,Hojean,You Feel Like,You Feel Like,58,195882,False,0.724,0.492,7,-8.264,0,0.0328,0.239,0.00159,0.0869,0.184,102.009,4,chill,1,Chill Indie
15508,69A2Is73MJOl3PzSpdI8P6,Janine,3AM,3AM,56,216055,True,0.643,0.42,8,-10.602,1,0.0629,0.753,0.00344,0.0999,0.204,108.971,4,chill,1,Chill Indie
15513,4hD9dJBxYL7OUh6QgxBkM6,thuy,i hope u see this,in my head,58,188000,True,0.721,0.496,1,-9.805,0,0.0728,0.273,0.0,0.157,0.321,114.047,4,chill,1,Chill Indie
15514,73SyPIx501G3211y3oTYns,moow;Lotte Kestner,I Can't Tell You How Much It Hurts,Wake Up,61,82800,False,0.822,0.107,1,-13.824,1,0.0862,0.882,0.861,0.084,0.622,77.467,4,chill,1,Chill Indie
15515,6CD6uu3iRRfgkpeZyeFoPV,LUUV.;Shiloh Dynasty,kiss me hard before you go,for mah girl,53,175379,False,0.907,0.26,5,-14.436,0,0.0819,0.631,0.769,0.0969,0.175,122.736,4,chill,1,Chill Indie
15516,3R9i4jbxzjlo7t8nToxIIN,William Singe,Stiches,Stiches,49,113142,False,0.644,0.337,1,-10.94,1,0.183,0.389,0.0,0.16,0.206,139.966,4,chill,1,Chill Indie
15517,24Sqz5FNuD6D5Utxeg4DmK,keshi,always,more,58,184011,True,0.565,0.707,5,-4.98,1,0.0357,0.568,0.0,0.374,0.401,79.973,4,chill,1,Chill Indie
15518,1ta0POvr2Sw7SQOJwAlGce,DAY 7,Dream Away,Dream Away,40,210064,False,0.657,0.331,6,-11.849,0,0.0272,0.481,0.358,0.065,0.0581,111.987,4,chill,1,Chill Indie
15522,4gz5ioUWuYkmtBGKXVZkXY,moow;Lotte Kestner,I Can't Tell You How Much It Hurts,You're in My Head,59,97050,False,0.751,0.197,2,-11.627,1,0.11,0.958,0.944,0.096,0.324,140.193,4,chill,1,Chill Indie
15524,75HBk4yWNK20Q1TpSFSEGA,itssvd;Shiloh Dynasty,tape for when i'm sad,i'm lonely now,57,93276,False,0.849,0.111,0,-23.248,0,0.046,0.606,0.00165,0.106,0.332,102.508,4,chill,1,Chill Indie
15525,3MEAT9l4hnZ8KYROboK2C7,Jimmy Brown,2 Things,2 Things,50,227368,False,0.676,0.257,6,-8.688,1,0.0424,0.887,0.0,0.113,0.612,94.994,4,chill,1,Chill Indie
15527,1oSevjov1EOdo8TYcrb5nQ,mommy;Philanthrope;Kyle McEvoy,Inaudible,thinking of you,58,131000,False,0.798,0.0841,11,-12.673,1,0.209,0.487,0.8,0.239,0.506,160.038,4,chill,1,Chill Indie
15528,2PcRcEPe8HkDhYsA6OV6d4,keshi,skeletons,xoxosos,59,153480,True,0.619,0.401,5,-10.067,1,0.0372,0.557,7.49e-06,0.112,0.257,80.002,4,chill,1,Chill Indie
15531,0Q3SGTVOUX2OnKoFf9nBJg,Addict.;Rnla,the reason why,the reason why,45,133374,False,0.576,0.255,9,-16.446,1,0.0624,0.637,0.00474,0.101,0.1,143.987,4,chill,1,Chill Indie
15532,703Y8dw2MMfEodrw5D6hDd,Made in M;Smuv,Nest,Old Roots New Trees,57,92250,False,0.857,0.146,4,-10.946,1,0.33,0.838,0.954,0.109,0.776,82.9,4,chill,1,Chill Indie
15534,0D0ButdiKwYIzmc9Xx5u9i,fenekot,Habits (Stay High),Habits (Stay High),53,135306,False,0.816,0.226,10,-11.314,1,0.0983,0.739,6.68e-06,0.112,0.141,97.938,4,chill,1,Chill Indie
15536,5j7FeEzvAhUG8XbhzQk3i0,meynus,don't stay awake for too long,don't stay awake for too long,45,68444,False,0.741,0.215,1,-14.838,1,0.0394,0.206,0.362,0.112,0.444,110.638,4,chill,1,Chill Indie
15537,0r6XY7ScWS0aahvfeiQBqw,Rewind;Julia Alexa,Up All Night,Up All Night,51,156983,False,0.677,0.256,7,-16.915,1,0.0448,0.948,9.94e-06,0.0926,0.318,103.986,4,chill,1,Chill Indie
15541,0ywYfM7AOcyvOql97K6O5p,Devin Kennedy,Poetry,Follow Through,58,140445,False,0.585,0.51,7,-8.056,1,0.0705,0.818,5.81e-06,0.28,0.622,78.324,4,chill,1,Chill Indie
15542,6x3TG3yKUwgYudcrH8d9sP,Shiloh Dynasty;Unclenathannn,Pure Imagination (feat. Shiloh Dynasty),Pure Imagination (feat. Shiloh Dynasty),58,99838,False,0.625,0.0307,7,-15.862,1,0.137,0.714,0.000104,0.0867,0.307,162.674,3,chill,1,Chill Indie
15543,2ch4KLYvi9ZGq2pNyEsMom,mj apanay;aren park,seen 11:23 pm,time machine,57,225933,False,0.652,0.256,10,-13.4,0,0.0799,0.874,0.0,0.163,0.408,119.414,3,chill,1,Chill Indie
15547,34FlGAOQi36sh65cl3UzPF,KAYDEN,so much has changed,fine,49,190312,False,0.793,0.366,7,-7.479,1,0.0461,0.758,0.0,0.132,0.528,128.003,4,chill,1,Chill Indie
15548,3VuC6fpot8GhWsVdhXgazv,Tankz,London Scammer (Remastered),London Scammer - Remastered,58,193515,True,0.917,0.333,9,-12.065,0,0.29,0.256,0.00908,0.1,0.262,140.04,4,chill,1,Chill Indie
15549,2h2eJEBhngpmTKDwFuhhDi,DaniSogen,The Gate to Serenity,Healing Touch,59,164745,False,0.67,0.225,11,-18.001,0,0.0316,0.913,0.923,0.0792,0.1,117.94,4,chill,1,Chill Indie
15553,4i9zZb6mPKfQRXRb5HKjSw,hevel;Evito,STAR CITY CAFE,STAR CITY CAFE,57,139780,False,0.742,0.415,9,-9.024,1,0.06,0.453,0.0,0.108,0.414,91.093,4,chill,1,Chill Indie
15555,20hpe9YNgbtggM66QipgWf,prxz;Shiloh Dynasty,Love Wounds,Cigarettes and Sex,58,120053,False,0.621,0.196,9,-15.446,1,0.271,0.679,0.000649,0.106,0.397,91.15,4,chill,1,Chill Indie
15556,3mLFCocZgUvih60frphM6l,Sky McCreery,Insane,Insane,58,166389,True,0.806,0.405,6,-11.277,0,0.0727,0.508,0.0915,0.104,0.329,119.961,4,chill,1,Chill Indie
15557,3atqfvHwNUtXwWhhhkVBm7,Pink Sweat$,Volume 1 EP,Cocaine,57,131500,False,0.614,0.228,5,-12.336,1,0.0316,0.835,0.0,0.106,0.146,109.569,4,chill,1,Chill Indie
15559,0ehkk1gZnBnh76pF2SdIPu,Timmies;Mishaal,missing angel,be someone to never lose,51,98995,False,0.785,0.3,11,-9.348,1,0.0709,0.779,6.83e-06,0.165,0.528,96.986,4,chill,1,Chill Indie
15560,2RaQ5u0MW7truEBYHxvvTp,Weston Estate,Maggie Valley,Sixty,57,136760,False,0.516,0.459,11,-10.234,1,0.163,0.528,1.39e-05,0.117,0.184,80.963,4,chill,1,Chill Indie
15561,4XG1Qzm7iqLzntA22qeI7M,cryy;Snøw,until sunrise,until sunrise,50,103200,False,0.784,0.146,10,-18.221,1,0.0552,0.739,0.00523,0.0991,0.191,75.035,4,chill,1,Chill Indie
15563,66Cvj3KAYjeJcDEVQRJSYn,keshi,onoffonoff,onoffonoff,58,190163,True,0.493,0.709,7,-5.681,1,0.107,0.512,0.0,0.0858,0.399,80.064,4,chill,1,Chill Indie
15564,4KLXhuPL5YS4mYZFL8XGBM,SPEECHLESS;Ryan Celsius Sounds,Isolation,Alone Forever,58,80760,False,0.755,0.251,9,-11.074,1,0.0761,0.958,0.77,0.105,0.0583,110.148,4,chill,1,Chill Indie
15565,4SKBaun9EERfPsuLYqF1Fm,LAKEY INSPIRED,Blue Boi,Blue Boi,57,105613,False,0.807,0.229,10,-12.842,1,0.0647,0.739,0.901,0.0663,0.348,139.967,4,chill,1,Chill Indie
15566,2LO5hQnz5rEaRwkGUvZcHN,Rocco,spin you round,spin you round,66,126610,False,0.663,0.283,1,-15.806,1,0.0899,0.27,0.0,0.189,0.387,146.228,4,chill,1,Chill Indie
15568,2rZ96iBHXE82GIeXOwblNe,Hinshi,Slow Down,Slow Down,55,121658,False,0.701,0.311,2,-15.148,1,0.132,0.644,0.928,0.0809,0.0624,150.021,4,chill,1,Chill Indie
15572,3BajoSb3TjPbcOC873OjbD,Luke Chiang;Alexis Kim,May I Ask,May I Ask,61,230592,False,0.716,0.369,2,-9.216,1,0.0468,0.353,0.0,0.0897,0.389,146.021,4,chill,1,Chill Indie
15573,67OZSzWvhMgLzUwYOpt3eY,Rangga Jones,Call Me,Call Me,62,172500,False,0.708,0.36,4,-8.882,0,0.142,0.195,0.0,0.384,0.349,80.072,4,chill,1,Chill Indie
15575,6m6Xew8uyUBkVqQ0EbJNSN,Jesse Gold;Stefani Kimber,Stupid Hours,One In A Million,62,178635,True,0.75,0.385,4,-9.109,1,0.123,0.331,1.88e-06,0.147,0.505,68.713,4,chill,1,Chill Indie
15576,5o4cciCu6ncIIs92h9Fp5M,yaeow,my first songs,fade away(losing you),48,132800,False,0.666,0.386,10,-13.636,0,0.0417,0.244,0.113,0.605,0.312,75.023,4,chill,1,Chill Indie
15577,4PwkiQyE09iOcKameCkQAF,Moxas,Love Curse,Love Curse,58,154285,True,0.757,0.499,8,-10.666,0,0.0553,0.667,3.25e-06,0.109,0.55,112.051,4,chill,1,Chill Indie
15578,1Xy2tuw1Z2RvFiJEI538DT,Mokita,When I See You,When I See You,47,203842,False,0.649,0.568,10,-10.051,1,0.0496,0.46,0.0,0.0933,0.325,116.793,4,chill,1,Chill Indie
15579,2gCh5vjwMIRldOwvXby3Qy,Rangga Jones,Other Half,Other Half,60,215647,False,0.602,0.483,1,-10.294,0,0.209,0.705,2.76e-06,0.0879,0.237,85.117,4,chill,1,Chill Indie
15583,6HLtZhPygF6XrLVLkkaEYC,Fiji Blue,"I Loved You, What Happened?",Up Down,54,190515,False,0.652,0.45,0,-8.03,1,0.0361,0.817,0.0,0.121,0.427,152.979,4,chill,1,Chill Indie
15584,5KxOgXzWV6bwyjxeJ5ynjJ,Cody Lovaas,Flowers on the Freeway,Flowers on the Freeway,53,166005,False,0.757,0.492,0,-5.642,1,0.337,0.405,0.0,0.203,0.284,76.038,4,chill,1,Chill Indie
15590,3tjjCCdXSdaVEo4q4y071G,Tobey Rosen,Whole Again (Acoustic Version),Whole Again - Acoustic Version,52,157231,False,0.736,0.145,11,-9.215,1,0.0336,0.855,0.0,0.108,0.235,129.832,4,chill,1,Chill Indie
15591,6VMuD05WDxorQZJr5e9sDI,lullaboy,chapters of you,someone like u,57,232000,False,0.588,0.178,8,-17.502,1,0.0489,0.877,0.0,0.107,0.358,129.763,4,chill,1,Chill Indie
15594,5kFWqLVb9idG4f52ZVD99r,ZRobb;Shiloh Dynasty,My Head In The Sky,I Don't Trust Nobody - Slowed and Reverb,47,95108,False,0.483,0.24,9,-18.583,0,0.0883,0.919,0.726,0.155,0.506,95.164,3,chill,1,Chill Indie
15597,4JLOUQ6885YFhUBAoCE6dL,Tenno,Mind Temple,Tabibito,60,139029,False,0.682,0.34,3,-16.013,0,0.0551,0.521,0.873,0.195,0.266,134.028,4,chill,1,Chill Indie
15598,5FAg3AvTKDEmuckKpkezrn,DaniSogen,The Gate to Serenity,Miasu,59,152142,False,0.654,0.273,11,-15.547,0,0.0295,0.78,0.907,0.369,0.196,111.988,4,chill,1,Chill Indie
15599,28mhAYXYrKovoGKtvoifNU,Tenno,Mind Temple,Nature's Temple,60,139384,False,0.576,0.405,10,-15.585,0,0.0433,0.779,0.93,0.0972,0.133,130.057,4,chill,1,Chill Indie
15601,7AcGFRQPq3kNArX1RU3cPM,Timmies;Shiloh Dynasty,Passion & Confusion,I Dont Wanna Know Her,58,122204,False,0.836,0.287,9,-14.701,0,0.342,0.599,0.00439,0.352,0.358,109.934,3,chill,1,Chill Indie
15603,4LTeNJlLwIgMTPPyR0KaDP,rei brown,Forever,Forever,54,174093,False,0.635,0.444,7,-11.772,1,0.039,0.656,0.00513,0.105,0.758,159.962,4,chill,1,Chill Indie
15604,2cfhFcqpEoM65MNc5cVZse,Weston Estate,Maggie Valley,Daisies,55,203293,False,0.64,0.416,2,-7.897,1,0.0265,0.435,8.82e-06,0.123,0.343,106.008,4,chill,1,Chill Indie
15606,3w6qEOd9WRwi2ABP347c5H,RINI,Constellations,Out of the Blue,61,197580,False,0.596,0.4,11,-6.245,0,0.0284,0.566,0.000246,0.29,0.227,79.018,4,chill,1,Chill Indie
15607,5RLDbZPiqULNl4cr17eoIV,Lund,Low,Low,57,233962,True,0.745,0.438,4,-7.018,0,0.0326,0.678,0.112,0.125,0.0409,119.99,4,chill,1,Chill Indie
15608,4w0JgfCgCTEOmXCWbC1t9j,Maasho,boyfriend,boyfriend,54,180000,False,0.715,0.275,1,-13.382,1,0.057,0.584,8.73e-06,0.129,0.321,107.945,4,chill,1,Chill Indie
15609,3DYZKxjG8SZrWpVcoUilqQ,Mounika.;Cavetown,How Are You,Cut My Hair,61,127137,False,0.824,0.296,10,-13.56,1,0.138,0.316,0.0115,0.0742,0.287,75.008,4,chill,1,Chill Indie
15611,2tI4WyzqOOwC23S5m0kqcB,Pink Sweat$,At My Worst (Joel Corry Remix),At My Worst,49,170344,False,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,4,chill,1,Chill Indie
15612,2CgD1AHCt23YSWNBQMgC3q,creamy;Martin Arteta;11:11 Music Group,Past Lives,Past Lives (Acoustic),48,122586,False,0.601,0.33,3,-13.346,1,0.0336,0.981,0.0159,0.355,0.461,116.058,4,chill,1,Chill Indie
15613,04BwBjVvvHshN9RbqNXfWQ,Monty Datta;Dhan,With Somebody Else,With Somebody Else,53,161406,False,0.703,0.219,1,-14.361,0,0.0888,0.754,0.863,0.224,0.149,91.963,4,chill,1,Chill Indie
15615,16sYs3ObeOoyPtWjIoyPfw,Justin Park,I Can See The Stars From Here,You Don't Know,55,95258,False,0.655,0.345,10,-10.025,1,0.0868,0.356,0.0,0.1,0.614,125.981,4,chill,1,Chill Indie
15616,1f5gQuy8aQEj6WX9wc8i3k,LRN Slime;Shiloh Dynasty,why am i crying,Sad Hours,52,178025,False,0.768,0.127,11,-14.982,1,0.0553,0.716,0.776,0.156,0.449,129.893,4,chill,1,Chill Indie
15618,4wo2QDjFTBf4EDqoPQBNcz,cucu;Shiloh,I Don't Trust Nobody,I Don't Trust Nobody,53,72306,False,0.648,0.172,0,-21.154,1,0.303,0.885,0.065,0.495,0.563,94.484,4,chill,1,Chill Indie
15622,4uuPCAxVOrd94oxoKvbg0P,Shady Moon,Love Sick,Love Sick,59,155062,True,0.849,0.307,10,-12.631,1,0.228,0.767,4.62e-06,0.097,0.359,116.031,4,chill,1,Chill Indie
15623,1fl2pEDROb4TFyqQtV6LBL,yaeow,my first songs,don't give up,51,114857,False,0.671,0.295,11,-15.412,0,0.166,0.84,0.00168,0.36,0.513,140.159,4,chill,1,Chill Indie
15628,6zaayoVlfFp5YmQArKWkRG,thuy,playing tricks,playing tricks,61,184257,False,0.67,0.412,4,-8.213,0,0.0779,0.638,1.75e-05,0.0678,0.281,130.005,3,chill,1,Chill Indie
15629,71svRTPSKOYAu9IA84S2WU,Devin Kennedy,"You & Me, That's Enough",No Worries,56,161535,False,0.772,0.44,2,-11.046,1,0.0549,0.434,0.0,0.181,0.472,109.962,4,chill,1,Chill Indie
15633,1RuvLVsB5YViCSrVnzLa8K,chief.,cloud shapes,cloud shapes,45,144000,False,0.569,0.207,8,-18.596,1,0.0436,0.881,0.941,0.108,0.36,79.978,4,chill,1,Chill Indie
15636,3uT8HUDRNsFIRKiT3gaiPh,fenekot,Off the Deep End,Off the Deep End,52,100450,False,0.885,0.301,7,-10.622,1,0.0482,0.73,0.107,0.359,0.488,122.025,4,chill,1,Chill Indie
15637,5K4Bshf85wRTZdarNdlzmZ,fenekot,Atlantis,Atlantis,33,108072,False,0.561,0.407,8,-10.254,0,0.111,0.783,0.455,0.472,0.318,165.862,4,chill,1,Chill Indie
15638,7nGBzBEsoaQXyc37FL1lNs,lofi.samurai,oldies,water,52,60750,False,0.814,0.43,7,-13.563,1,0.263,0.824,0.647,0.108,0.742,80.015,4,chill,1,Chill Indie
15640,2fIhX68Y1P0xLfnJh160tk,joan,partly cloudy,brokenhearted - sunset,48,261560,False,0.533,0.195,10,-10.012,1,0.0325,0.904,0.0,0.106,0.371,138.783,4,chill,1,Chill Indie
15642,7LdD3hNsLa8e08knIPGUGJ,fenekot,Atlantis,Atlantis (Super Sped Up),38,81500,False,0.606,0.433,1,-8.353,0,0.0477,0.433,0.783,0.249,0.525,109.905,4,chill,1,Chill Indie
15643,4Q2pNhiQ5KtzuXd0GIbRiz,Raimu,The Spirit Within,Counting Rice,60,181305,False,0.645,0.242,2,-13.986,0,0.0402,0.805,0.894,0.115,0.0744,140.015,4,chill,1,Chill Indie
